54,C[C@@]35[C@@H]2[C@@H]([C@H]1[C@@](C)([C@@](C)(O)CC1)CC2)CC[C@H]3CC4=NC(=NC=C4C5)C6=CC=CC=C6,00000000000000000000000000000000000000100000000000000000000000100110000000000100100000000011000010100100110010011001101011000101110010000101011111010110100011001111110
55,CC1=C3C(=NC(=C1)N2CCCCC2)C=CC(=C3)CC4=CC6=C(C=C4)N=C(N5CCCCC5)C=C6C,00000000000000000000000000000000000000100000000000000000000000100100000000010100000001100000000000101100010000010000001011100100110001010110001001011100010110101111010
56,C2(=C(C1=CC=C(O1)[S](=O)(=O)O)N=NC(=N2)C3=NC=CC=C3)C4=CC=C([S](=O)(=O)O)O4.[NaH],00000000000000000000000000000000000100111000100010011001011111101101010011000101110100001000001111100010001000001000000011001100001100001101101011101010100010010111111
57,C[C@]23[C@@H]1[C@]([C@@H]([C@](C(C)C)(Cl)CC1)Cl)(Cl)[C@@H](Cl)C[C@H]2[C@@](C(=O)O)(C)CCC3,00000000000000000000000000000000000000000000000000000000000000000010000000100000000000010011000000000101010110001001101000010000110000100001010001010110001001011001110
58,C(C[P](=O)(O)O)[P](=O)(O)O,00000000000000000000000000000100000000000001000010000000000000000000010000000000000000000010000000000010101000001000001000001000001110001011100000111000010100010000100
59,C(=C(/C(=O)O)CC(=O)O)/C(=O)O,00000000000000000000000000000000000000000000000000100000000000000000000000001000000000000011000000010000100000000000000000010000000110001001100000100000001101010000100
60,C[C@]12[C@@H](C[C@H](CC1)O)CC[C@H]3[C@@H]4[C@@](CC[C@@H]23)([C@H]([C@H](CCC(=O)O)C)CC4)C,00000000000000000000000000000000000000000000000000000000000000000010000000000000000000000011000010000100110010001001101000010001110110000001010101110110101101011001110
61,O=C(C(=O)C1=C2C(=C(O)C(=C1)C(=O)O)C=CC=C2)C3=C4C(=C(O)C(=C3)C(=O)O)C=CC=C4,00000000000000000000000000000000000000000000000000000100000000000000000010000000000000000100000000000100010000000100000000010101000100001001100111100010101001010011110
62,C1(=C2C(=CC(=C1O)C(=O)O)C=CC=C2)CC3=C(O)C(=CC4=CC=CC=C34)C(=O)O,00000000000000000000000000000000000000000000000000000100000000000000000000000000000000000110000000000100010000000100000000010101000100001001100111100010101101010011110
63,OC(=O)C1=C2C(=C(C(=O)O)C=C1)C(=CC=C2C(=O)O)C(=O)O,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010000000000000000010100000100001001100001100000001001010011110
64,C[C@@]34[C@H]([C@@H]2[C@H]([C@]1(C)C(=CC(=O)CC1)CC2)[C@H](C3)O)CC[C@H]4C5=CSC(=N5)C6=CC=CC=C6,00000000000000000000000000100000000010000000000100100000000000100110000000001000010100001001000010010100110010001001101011000101110010000101000101010110101011011111110
65,C1(/C=C(C(C2=C1C=CC=C2)=O)C(=O)O)=C(/C4=C3C=CC=CC3=C(O)C(=C4)C(=O)O)C5=CC=CC=C5.[NaH],00000000000000000000000000000000000100000000100000100100000000000000000000001000000000000100000000010100010000000100000000010101000100001001100111100010101001010011111
66,O=C(NC1=C3C(=CC=C1)C(=O)C2=CC=CC=C2C3=O)C7=C5C4=C(C(C6=C(C4=NC=N5)C=CC=C6)=O)C=C7,00000000000000000000000000000000000000000000000000000000000000000100000000000100100000000000100001100100010000100000010011000101000001011100101111100001101010110111110
67,O=[N+]([O-])C1=CC=C(NC2=CC=C(C(OC3=CC=CC=C3)=O)C=C2)C4=NON=C14,00000000000000000000000010000000000000000000000001000000110000010100001100000101100100000000001011000110010000000100000111111111001001011100101101101001101011110111110
68,NC(C(C=C1)=CC=C1C2=CC=C(C3=CC(C4=CC=CO4)=NC(C5=CC=CC=C5)=C3)C=C2)=O,00000000000000000000000000000000000000000000000000000000010000100100000000000000000110000000100110100000000000100000010011000100000000000100001001000001101010110111110
69,O=C(C1=CC=C(C2=CC(C3=CC=CO3)=NC(C4=CC=C(C=C4)OC)=C2)O1)N,00000000000000000000000000000000000000000000000000000000010000100100000010000000000110000000110110100000000000100100010011000111000000000100101101100001101011111111110
70,O=C(N)C(C=C1)=CC=C1C2=CC(C3=CC=CO3)=NC(C4=CC=C([N+]([O-])=O)C=C4)=C2,00000000000000000000000010000000000000000000000001000000110000110100001100000000000110000000101110100010000000100000010111101100001001011100101001101001101010110111110
71,O=C(C1=CC=C(O1)C2=CC(C3=CC=CO3)=NC(C4=CC=C(C=C4)[N+]([O-])=O)=C2)N,00000000000000000000000010000000000000000000000001000000110000110100001110000000000110000000101110100010000000100000010111101100001001011100101001101001101010110111110
72,OC1=CC2=NC3=CC=CC=C3N=C2C4=CC=CC=C41,00000000000000000000000000000000000000000000000000000000000000000100000000000001000000000000000001100100010000000100000011000101000000000101001101000000100011000111110
73,OC1=CC2=NC3=NC=CC=C3N=C2C4=CC=CC=C41,00000000000000000000000000000000000000100000000000000000000000000100000000000101000000000000000001100100010000000100000011000101000000000101001101000000100011000111110
74,OC1=CC2=NC3=CC(Cl)=CC=C3N=C2C4=CC=CC=C41,00000000000000000000000000000000000000000000000000000000000000000100000000000001000000010000000001100101010100000100000011000101000000100101001101000000100011000111110
75,OC1=CC=CC(C1=N2)=NC3=C2C4=C(C=CC=C4)C5=C3C=CC=C5,00000000000000000000000000000000000000000000000000000000000000000100000000000001000000000000000101100100010000000100000011000101000000000101001101000000100011000111110
76,OC1=C(C2=CC=C(Cl)C=C2)C3=C(C4=C1C=CC=C4)N=C(C=CC=C5)C5=N3,00000000000000000000000000000000000000000000000000000000000000100100000000000001000000010000000001100101010100000100000011000101000000100101001111000010100011000111110
77,OC1=C(C2=CC=CC=C2)C3=C(C4=C1C=CC=C4)N=C(C=CC=C5)C5=N3,00000000000000000000000000000000000000000000000000000000000000100100000000000001000000000000000001100100010000000100000011000101000000000101001111000010100011000111110
78,NC1=NC(N)=CC=C1/N=N/C2=CC3=NC4=CC=C(OCC)C=C4C(N)=C3C=C2,00000000000000000000000000000000000000100000000000001100000000000100000000000101100010000000001000100100010001000110000111001111000101010100001111000011110111101111110
79,CCCCN(C1=CC=CC=C1)C2=C(C=NN3C)C3=NC=N2,00000000000000000000000000000000000000100000000000001000000000000100000000010101100101000000011010101100010000010011101011101100000001010100001001011100010110101111010
80,OC(/C=C/C(NC1=CC=CC2=C1C3=CC=CC=C3C2=O)=O)=O,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010010100010000100000010000010101000101011001100111100001101011110111110
81,OC1=C(C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)C(OCC3=CC=C(Cl)C=C3)=CC=C1C4=CC(C(F)(F)F)=NN4C,00000000000000000000000000000000000000000010000000001000000000100100000000010000100100010100011011000001001101001100000011101111000000100101001111001010110111111111110
82,OC1=C(C2=CC(C(F)(F)F)=NN2C)C=CC(OCC3=CC=C(Cl)C=C3)=C1C4=CC=C(Cl)C(C(F)(F)F)=C4,00000000000000000000000000000000000000000010000000001000000000100100000000010000100100010100011011000001001101001100000011101111000000100101001111001010110111111111110
83,O=C(C1=CC=C(C2=C(NC3=CC=C([N+]([O-])=O)C4=NON=C43)C=CC=C2)C=C1)O,00000000000000000000000010000000000000000000000001000000110000110100001100000101100100000000001011000110010000000000000111111100001101011101101011101011001011110111110
84,COC(C1=CC=C(NC2=CC=C([N+]([O-])=O)C3=NON=C23)C=C1)=O,00000000000000000000000010000000000000000000000001000000110000010100001100000101100100000000011011000110010000000000000111111110001001011100101001101001001011111111110
